source,target,Character 1 <br />(choose),Character 2 <br />(choose),type,weight,startPage,category
298,292,English Bill,Emil Buckendorf's First Brother,Directed,1,103,Exchange
298,293,English Bill,Emil Buckendorf's Second Brother,Directed,1,103,Exchange
298,294,English Bill,Emil Buckendorf's Third Brother,Directed,1,103,Exchange
298,430,English Bill,Henri Peace,Directed,1,103,Exchange
298,279,English Bill,Joseph J. Coutts,Directed,1,103,Knows
298,431,English Bill,Lafayette Peace,Directed,1,103,Exchange
298,289,English Bill,Reginald Bull,Directed,1,103,Knows
430,67,Henri Peace,Emil Buckendorf,Directed,1,103,Exchange
430,292,Henri Peace,Emil Buckendorf's First Brother,Directed,1,103,Exchange
430,293,Henri Peace,Emil Buckendorf's Second Brother,Directed,1,103,Exchange
430,294,Henri Peace,Emil Buckendorf's Third Brother,Directed,1,103,Exchange
430,298,Henri Peace,English Bill,Directed,1,103,Exchange
430,432,Henri Peace,Ginimoshe,Directed,1,103,Knows
430,279,Henri Peace,Joseph J. Coutts,Directed,1,103,Exchange
430,431,Henri Peace,Lafayette Peace,Directed,1,103,Exchange
430,289,Henri Peace,Reginald Bull,Directed,1,103,Exchange
431,67,Lafayette Peace,Emil Buckendorf,Directed,1,103,Exchange
431,292,Lafayette Peace,Emil Buckendorf's First Brother,Directed,1,103,Exchange
431,293,Lafayette Peace,Emil Buckendorf's Second Brother,Directed,1,103,Exchange
431,294,Lafayette Peace,Emil Buckendorf's Third Brother,Directed,1,103,Exchange
431,298,Lafayette Peace,English Bill,Directed,1,103,Exchange
431,430,Lafayette Peace,Henri Peace,Directed,1,103,Exchange
431,279,Lafayette Peace,Joseph J. Coutts,Directed,1,103,Exchange
431,289,Lafayette Peace,Reginald Bull,Directed,1,103,Exchange
432,430,Ginimoshe,Henri Peace,Directed,1,103,Knows
67,292,Emil Buckendorf,Emil Buckendorf's First Brother,Directed,1,104,Knows
67,293,Emil Buckendorf,Emil Buckendorf's Second Brother,Directed,1,104,Knows
67,294,Emil Buckendorf,Emil Buckendorf's Third Brother,Directed,1,104,Knows
67,298,Emil Buckendorf,English Bill,Directed,1,104,Exchange
67,430,Emil Buckendorf,Henri Peace,Directed,1,104,Knows
67,279,Emil Buckendorf,Joseph J. Coutts,Directed,1,104,Knows
67,431,Emil Buckendorf,Lafayette Peace,Directed,1,104,Knows
67,289,Emil Buckendorf,Reginald Bull,Directed,1,104,Knows
279,285,Joseph J. Coutts,Dorea Ann Swivel,Directed,1,104,Knows
279,67,Joseph J. Coutts,Emil Buckendorf,Directed,1,104,Knows
279,292,Joseph J. Coutts,Emil Buckendorf's First Brother,Directed,1,104,Knows
279,293,Joseph J. Coutts,Emil Buckendorf's Second Brother,Directed,1,104,Knows
279,294,Joseph J. Coutts,Emil Buckendorf's Third Brother,Directed,1,104,Knows
279,298,Joseph J. Coutts,English Bill,Directed,1,104,Exchange
279,432,Joseph J. Coutts,Ginimoshe,Directed,1,104,Knows of
279,430,Joseph J. Coutts,Henri Peace,Directed,1,104,Knows
279,431,Joseph J. Coutts,Lafayette Peace,Directed,1,104,Knows
279,289,Joseph J. Coutts,Reginald Bull,Directed,1,104,Knows
285,279,Dorea Ann Swivel,Joseph J. Coutts,Directed,1,104,Knows
289,67,Reginald Bull,Emil Buckendorf,Directed,1,104,Knows
289,292,Reginald Bull,Emil Buckendorf's First Brother,Directed,1,104,Knows
289,293,Reginald Bull,Emil Buckendorf's Second Brother,Directed,1,104,Knows
289,294,Reginald Bull,Emil Buckendorf's Third Brother,Directed,1,104,Knows
289,298,Reginald Bull,English Bill,Directed,1,104,Exchange
289,430,Reginald Bull,Henri Peace,Directed,1,104,Knows
289,279,Reginald Bull,Joseph J. Coutts,Directed,1,104,Knows
289,431,Reginald Bull,Lafayette Peace,Directed,1,104,Knows
291,298,Colonel LeVinne P. Poolcaugh,English Bill,Directed,1,104,Knows
292,67,Emil Buckendorf's First Brother,Emil Buckendorf,Directed,1,104,Knows
292,293,Emil Buckendorf's First Brother,Emil Buckendorf's Second Brother,Directed,1,104,Knows
292,294,Emil Buckendorf's First Brother,Emil Buckendorf's Third Brother,Directed,1,104,Knows
292,298,Emil Buckendorf's First Brother,English Bill,Directed,1,104,Knows
292,430,Emil Buckendorf's First Brother,Henri Peace,Directed,1,104,Knows
292,279,Emil Buckendorf's First Brother,Joseph J. Coutts,Directed,1,104,Knows
292,431,Emil Buckendorf's First Brother,Lafayette Peace,Directed,1,104,Knows
292,289,Emil Buckendorf's First Brother,Reginald Bull,Directed,1,104,Knows
293,67,Emil Buckendorf's Second Brother,Emil Buckendorf,Directed,1,104,Knows
293,292,Emil Buckendorf's Second Brother,Emil Buckendorf's First Brother,Directed,1,104,Knows
293,294,Emil Buckendorf's Second Brother,Emil Buckendorf's Third Brother,Directed,1,104,Knows
293,298,Emil Buckendorf's Second Brother,English Bill,Directed,1,104,Exchange
293,430,Emil Buckendorf's Second Brother,Henri Peace,Directed,1,104,Knows
293,279,Emil Buckendorf's Second Brother,Joseph J. Coutts,Directed,1,104,Knows
293,431,Emil Buckendorf's Second Brother,Lafayette Peace,Directed,1,104,Knows
293,289,Emil Buckendorf's Second Brother,Reginald Bull,Directed,1,104,Knows
294,67,Emil Buckendorf's Third Brother,Emil Buckendorf,Directed,1,104,Knows
294,292,Emil Buckendorf's Third Brother,Emil Buckendorf's First Brother,Directed,1,104,Knows
294,293,Emil Buckendorf's Third Brother,Emil Buckendorf's Second Brother,Directed,1,104,Knows
294,298,Emil Buckendorf's Third Brother,English Bill,Directed,1,104,Exchange
294,430,Emil Buckendorf's Third Brother,Henri Peace,Directed,1,104,Knows
294,279,Emil Buckendorf's Third Brother,Joseph J. Coutts,Directed,1,104,Knows
294,431,Emil Buckendorf's Third Brother,Lafayette Peace,Directed,1,104,Knows
294,289,Emil Buckendorf's Third Brother,Reginald Bull,Directed,1,104,Knows
298,433,English Bill,"""local doctor"" (Ginimoshe assisted)",Directed,1,104,Knows of
298,291,English Bill,Colonel LeVinne P. Poolcaugh,Directed,1,104,Knows
298,67,English Bill,Emil Buckendorf,Directed,1,104,Exchange
298,292,English Bill,Emil Buckendorf's First Brother,Directed,1,104,Knows
298,293,English Bill,Emil Buckendorf's Second Brother,Directed,1,104,Exchange
298,294,English Bill,Emil Buckendorf's Third Brother,Directed,1,104,Exchange
298,432,English Bill,Ginimoshe,Directed,1,104,Knows
298,430,English Bill,Henri Peace,Directed,1,104,Exchange
298,279,English Bill,Joseph J. Coutts,Directed,1,104,Exchange
298,431,English Bill,Lafayette Peace,Directed,1,104,Exchange
298,289,English Bill,Reginald Bull,Directed,1,104,Exchange
430,67,Henri Peace,Emil Buckendorf,Directed,1,104,Knows
430,292,Henri Peace,Emil Buckendorf's First Brother,Directed,1,104,Knows
430,293,Henri Peace,Emil Buckendorf's Second Brother,Directed,1,104,Knows
430,294,Henri Peace,Emil Buckendorf's Third Brother,Directed,1,104,Knows
430,298,Henri Peace,English Bill,Directed,1,104,Exchange
430,432,Henri Peace,Ginimoshe,Directed,1,104,Knows
430,279,Henri Peace,Joseph J. Coutts,Directed,1,104,Knows
430,431,Henri Peace,Lafayette Peace,Directed,1,104,Exchange
430,289,Henri Peace,Reginald Bull,Directed,1,104,Knows
431,67,Lafayette Peace,Emil Buckendorf,Directed,1,104,Knows
431,292,Lafayette Peace,Emil Buckendorf's First Brother,Directed,1,104,Knows
431,293,Lafayette Peace,Emil Buckendorf's Second Brother,Directed,1,104,Knows
431,294,Lafayette Peace,Emil Buckendorf's Third Brother,Directed,1,104,Knows
431,298,Lafayette Peace,English Bill,Directed,1,104,Exchange
431,432,Lafayette Peace,Ginimoshe,Directed,1,104,Knows
431,430,Lafayette Peace,Henri Peace,Directed,1,104,Exchange
431,279,Lafayette Peace,Joseph J. Coutts,Directed,1,104,Knows
431,289,Lafayette Peace,Reginald Bull,Directed,1,104,Knows
432,298,Ginimoshe,English Bill,Directed,1,104,Knows
432,430,Ginimoshe,Henri Peace,Directed,1,104,Knows
432,279,Ginimoshe,Joseph J. Coutts,Directed,1,104,Knows of
432,431,Ginimoshe,Lafayette Peace,Directed,1,104,Knows
433,298,"""local doctor"" (Ginimoshe assisted)",English Bill,Directed,1,104,Knows of
67,292,Emil Buckendorf,Emil Buckendorf's First Brother,Directed,1,105,Knows
67,294,Emil Buckendorf,Emil Buckendorf's Third Brother,Directed,1,105,Knows
67,298,Emil Buckendorf,English Bill,Directed,1,105,Knows
67,430,Emil Buckendorf,Henri Peace,Directed,1,105,Exchange
67,279,Emil Buckendorf,Joseph J. Coutts,Directed,1,105,Knows
67,431,Emil Buckendorf,Lafayette Peace,Directed,1,105,Knows
67,289,Emil Buckendorf,Reginald Bull,Directed,1,105,Knows
279,433,Joseph J. Coutts,"""local doctor"" (Ginimoshe assisted)",Directed,1,105,Knows of
279,67,Joseph J. Coutts,Emil Buckendorf,Directed,1,105,Knows
279,292,Joseph J. Coutts,Emil Buckendorf's First Brother,Directed,1,105,Knows
279,293,Joseph J. Coutts,Emil Buckendorf's Second Brother,Directed,1,105,Knows
279,294,Joseph J. Coutts,Emil Buckendorf's Third Brother,Directed,1,105,Knows
279,298,Joseph J. Coutts,English Bill,Directed,1,105,Knows
279,430,Joseph J. Coutts,Henri Peace,Directed,1,105,Exchange
279,431,Joseph J. Coutts,Lafayette Peace,Directed,1,105,Exchange
279,289,Joseph J. Coutts,Reginald Bull,Directed,1,105,Knows
289,67,Reginald Bull,Emil Buckendorf,Directed,1,105,Knows
289,292,Reginald Bull,Emil Buckendorf's First Brother,Directed,1,105,Knows
289,293,Reginald Bull,Emil Buckendorf's Second Brother,Directed,1,105,Knows
289,294,Reginald Bull,Emil Buckendorf's Third Brother,Directed,1,105,Knows
289,298,Reginald Bull,English Bill,Directed,1,105,Knows
289,430,Reginald Bull,Henri Peace,Directed,1,105,Exchange
289,279,Reginald Bull,Joseph J. Coutts,Directed,1,105,Knows
289,431,Reginald Bull,Lafayette Peace,Directed,1,105,Knows
292,67,Emil Buckendorf's First Brother,Emil Buckendorf,Directed,1,105,Knows
292,293,Emil Buckendorf's First Brother,Emil Buckendorf's Second Brother,Directed,1,105,Knows
292,294,Emil Buckendorf's First Brother,Emil Buckendorf's Third Brother,Directed,1,105,Knows
292,298,Emil Buckendorf's First Brother,English Bill,Directed,1,105,Knows
292,430,Emil Buckendorf's First Brother,Henri Peace,Directed,1,105,Exchange
292,279,Emil Buckendorf's First Brother,Joseph J. Coutts,Directed,1,105,Knows
292,431,Emil Buckendorf's First Brother,Lafayette Peace,Directed,1,105,Knows
292,289,Emil Buckendorf's First Brother,Reginald Bull,Directed,1,105,Knows
293,292,Emil Buckendorf's Second Brother,Emil Buckendorf's First Brother,Directed,1,105,Knows
293,294,Emil Buckendorf's Second Brother,Emil Buckendorf's Third Brother,Directed,1,105,Knows
293,298,Emil Buckendorf's Second Brother,English Bill,Directed,1,105,Knows
293,430,Emil Buckendorf's Second Brother,Henri Peace,Directed,1,105,Exchange
293,279,Emil Buckendorf's Second Brother,Joseph J. Coutts,Directed,1,105,Knows
293,431,Emil Buckendorf's Second Brother,Lafayette Peace,Directed,1,105,Knows
293,289,Emil Buckendorf's Second Brother,Reginald Bull,Directed,1,105,Knows
294,67,Emil Buckendorf's Third Brother,Emil Buckendorf,Directed,1,105,Knows
294,292,Emil Buckendorf's Third Brother,Emil Buckendorf's First Brother,Directed,1,105,Knows
294,293,Emil Buckendorf's Third Brother,Emil Buckendorf's Second Brother,Directed,1,105,Knows
294,298,Emil Buckendorf's Third Brother,English Bill,Directed,1,105,Knows
294,430,Emil Buckendorf's Third Brother,Henri Peace,Directed,1,105,Exchange
294,279,Emil Buckendorf's Third Brother,Joseph J. Coutts,Directed,1,105,Knows
294,431,Emil Buckendorf's Third Brother,Lafayette Peace,Directed,1,105,Knows
294,289,Emil Buckendorf's Third Brother,Reginald Bull,Directed,1,105,Knows
298,67,English Bill,Emil Buckendorf,Directed,1,105,Knows
298,292,English Bill,Emil Buckendorf's First Brother,Directed,1,105,Knows
298,293,English Bill,Emil Buckendorf's Second Brother,Directed,1,105,Knows
298,294,English Bill,Emil Buckendorf's Third Brother,Directed,1,105,Knows
298,430,English Bill,Henri Peace,Directed,1,105,Exchange
298,279,English Bill,Joseph J. Coutts,Directed,1,105,Knows
298,431,English Bill,Lafayette Peace,Directed,1,105,Knows
298,289,English Bill,Reginald Bull,Directed,1,105,Knows
430,67,Henri Peace,Emil Buckendorf,Directed,1,105,Exchange
430,292,Henri Peace,Emil Buckendorf's First Brother,Directed,1,105,Exchange
430,293,Henri Peace,Emil Buckendorf's Second Brother,Directed,1,105,Exchange
430,294,Henri Peace,Emil Buckendorf's Third Brother,Directed,1,105,Exchange
430,298,Henri Peace,English Bill,Directed,1,105,Exchange
430,279,Henri Peace,Joseph J. Coutts,Directed,1,105,Exchange
430,431,Henri Peace,Lafayette Peace,Directed,1,105,Exchange
430,289,Henri Peace,Reginald Bull,Directed,1,105,Exchange
431,67,Lafayette Peace,Emil Buckendorf,Directed,1,105,Knows
431,292,Lafayette Peace,Emil Buckendorf's First Brother,Directed,1,105,Knows
431,293,Lafayette Peace,Emil Buckendorf's Second Brother,Directed,1,105,Knows
431,294,Lafayette Peace,Emil Buckendorf's Third Brother,Directed,1,105,Knows
431,298,Lafayette Peace,English Bill,Directed,1,105,Knows
431,430,Lafayette Peace,Henri Peace,Directed,1,105,Exchange
431,279,Lafayette Peace,Joseph J. Coutts,Directed,1,105,Exchange
431,289,Lafayette Peace,Reginald Bull,Directed,1,105,Knows
432,433,Ginimoshe,"""local doctor"" (Ginimoshe assisted)",Directed,1,105,Knows
433,432,"""local doctor"" (Ginimoshe assisted)",Ginimoshe,Directed,1,105,Knows
433,279,"""local doctor"" (Ginimoshe assisted)",Joseph J. Coutts,Directed,1,105,Knows of
67,351,Emil Buckendorf,B.J. Bolt,Directed,1,106,Knows
67,292,Emil Buckendorf,Emil Buckendorf's First Brother,Directed,1,106,Exchange
67,293,Emil Buckendorf,Emil Buckendorf's Second Brother,Directed,1,106,Exchange
67,294,Emil Buckendorf,Emil Buckendorf's Third Brother,Directed,1,106,Exchange
67,298,Emil Buckendorf,English Bill,Directed,1,106,Exchange
67,430,Emil Buckendorf,Henri Peace,Directed,1,106,Exchange
67,279,Emil Buckendorf,Joseph J. Coutts,Directed,1,106,Exchange
67,431,Emil Buckendorf,Lafayette Peace,Directed,1,106,Exchange
67,289,Emil Buckendorf,Reginald Bull,Directed,1,106,Exchange
279,351,Joseph J. Coutts,B.J. Bolt,Directed,1,106,Knows
279,67,Joseph J. Coutts,Emil Buckendorf,Directed,1,106,Exchange
279,292,Joseph J. Coutts,Emil Buckendorf's First Brother,Directed,1,106,Exchange
279,293,Joseph J. Coutts,Emil Buckendorf's Second Brother,Directed,1,106,Exchange
279,294,Joseph J. Coutts,Emil Buckendorf's Third Brother,Directed,1,106,Exchange
279,298,Joseph J. Coutts,English Bill,Directed,1,106,Exchange
279,430,Joseph J. Coutts,Henri Peace,Directed,1,106,Exchange
279,431,Joseph J. Coutts,Lafayette Peace,Directed,1,106,Exchange
279,289,Joseph J. Coutts,Reginald Bull,Directed,1,106,Exchange
289,351,Reginald Bull,B.J. Bolt,Directed,1,106,Knows
289,67,Reginald Bull,Emil Buckendorf,Directed,1,106,Exchange
289,292,Reginald Bull,Emil Buckendorf's First Brother,Directed,1,106,Exchange
289,293,Reginald Bull,Emil Buckendorf's Second Brother,Directed,1,106,Exchange
289,294,Reginald Bull,Emil Buckendorf's Third Brother,Directed,1,106,Exchange
289,298,Reginald Bull,English Bill,Directed,1,106,Exchange
289,430,Reginald Bull,Henri Peace,Directed,1,106,Exchange
289,279,Reginald Bull,Joseph J. Coutts,Directed,1,106,Exchange
289,431,Reginald Bull,Lafayette Peace,Directed,1,106,Exchange
292,351,Emil Buckendorf's First Brother,B.J. Bolt,Directed,1,106,Knows
292,67,Emil Buckendorf's First Brother,Emil Buckendorf,Directed,1,106,Exchange
292,293,Emil Buckendorf's First Brother,Emil Buckendorf's Second Brother,Directed,1,106,Exchange
292,294,Emil Buckendorf's First Brother,Emil Buckendorf's Third Brother,Directed,1,106,Exchange
292,298,Emil Buckendorf's First Brother,English Bill,Directed,1,106,Exchange
292,430,Emil Buckendorf's First Brother,Henri Peace,Directed,1,106,Exchange
292,279,Emil Buckendorf's First Brother,Joseph J. Coutts,Directed,1,106,Exchange
292,431,Emil Buckendorf's First Brother,Lafayette Peace,Directed,1,106,Exchange
292,289,Emil Buckendorf's First Brother,Reginald Bull,Directed,1,106,Exchange
293,351,Emil Buckendorf's Second Brother,B.J. Bolt,Directed,1,106,Knows
293,67,Emil Buckendorf's Second Brother,Emil Buckendorf,Directed,1,106,Exchange
293,292,Emil Buckendorf's Second Brother,Emil Buckendorf's First Brother,Directed,1,106,Exchange
293,294,Emil Buckendorf's Second Brother,Emil Buckendorf's Third Brother,Directed,1,106,Exchange
293,298,Emil Buckendorf's Second Brother,English Bill,Directed,1,106,Exchange
293,430,Emil Buckendorf's Second Brother,Henri Peace,Directed,1,106,Exchange
293,279,Emil Buckendorf's Second Brother,Joseph J. Coutts,Directed,1,106,Exchange
293,431,Emil Buckendorf's Second Brother,Lafayette Peace,Directed,1,106,Exchange
293,289,Emil Buckendorf's Second Brother,Reginald Bull,Directed,1,106,Exchange
294,351,Emil Buckendorf's Third Brother,B.J. Bolt,Directed,1,106,Knows
294,67,Emil Buckendorf's Third Brother,Emil Buckendorf,Directed,1,106,Exchange
294,292,Emil Buckendorf's Third Brother,Emil Buckendorf's First Brother,Directed,1,106,Exchange
294,293,Emil Buckendorf's Third Brother,Emil Buckendorf's Second Brother,Directed,1,106,Exchange
294,298,Emil Buckendorf's Third Brother,English Bill,Directed,1,106,Exchange
294,430,Emil Buckendorf's Third Brother,Henri Peace,Directed,1,106,Exchange
294,279,Emil Buckendorf's Third Brother,Joseph J. Coutts,Directed,1,106,Exchange
294,431,Emil Buckendorf's Third Brother,Lafayette Peace,Directed,1,106,Exchange
294,289,Emil Buckendorf's Third Brother,Reginald Bull,Directed,1,106,Exchange
298,351,English Bill,B.J. Bolt,Directed,1,106,Knows
298,67,English Bill,Emil Buckendorf,Directed,1,106,Exchange
298,292,English Bill,Emil Buckendorf's First Brother,Directed,1,106,Exchange
298,293,English Bill,Emil Buckendorf's Second Brother,Directed,1,106,Exchange
298,294,English Bill,Emil Buckendorf's Third Brother,Directed,1,106,Exchange
298,430,English Bill,Henri Peace,Directed,1,106,Exchange
298,279,English Bill,Joseph J. Coutts,Directed,1,106,Exchange
298,431,English Bill,Lafayette Peace,Directed,1,106,Exchange
298,289,English Bill,Reginald Bull,Directed,1,106,Exchange
351,67,B.J. Bolt,Emil Buckendorf,Directed,1,106,Knows
351,292,B.J. Bolt,Emil Buckendorf's First Brother,Directed,1,106,Knows
351,293,B.J. Bolt,Emil Buckendorf's Second Brother,Directed,1,106,Knows
351,294,B.J. Bolt,Emil Buckendorf's Third Brother,Directed,1,106,Knows
351,298,B.J. Bolt,English Bill,Directed,1,106,Knows
351,430,B.J. Bolt,Henri Peace,Directed,1,106,Knows
351,279,B.J. Bolt,Joseph J. Coutts,Directed,1,106,Knows
351,431,B.J. Bolt,Lafayette Peace,Directed,1,106,Knows
351,289,B.J. Bolt,Reginald Bull,Directed,1,106,Knows
430,351,Henri Peace,B.J. Bolt,Directed,1,106,Knows
430,67,Henri Peace,Emil Buckendorf,Directed,1,106,Exchange
430,292,Henri Peace,Emil Buckendorf's First Brother,Directed,1,106,Exchange
430,293,Henri Peace,Emil Buckendorf's Second Brother,Directed,1,106,Exchange
430,294,Henri Peace,Emil Buckendorf's Third Brother,Directed,1,106,Exchange
430,298,Henri Peace,English Bill,Directed,1,106,Exchange
430,279,Henri Peace,Joseph J. Coutts,Directed,1,106,Exchange
430,431,Henri Peace,Lafayette Peace,Directed,1,106,Exchange
430,289,Henri Peace,Reginald Bull,Directed,1,106,Exchange
431,351,Lafayette Peace,B.J. Bolt,Directed,1,106,Knows
431,67,Lafayette Peace,Emil Buckendorf,Directed,1,106,Exchange
431,292,Lafayette Peace,Emil Buckendorf's First Brother,Directed,1,106,Exchange
431,293,Lafayette Peace,Emil Buckendorf's Second Brother,Directed,1,106,Exchange
431,294,Lafayette Peace,Emil Buckendorf's Third Brother,Directed,1,106,Exchange
431,298,Lafayette Peace,English Bill,Directed,1,106,Exchange
431,430,Lafayette Peace,Henri Peace,Directed,1,106,Exchange
431,279,Lafayette Peace,Joseph J. Coutts,Directed,1,106,Exchange
431,289,Lafayette Peace,Reginald Bull,Directed,1,106,Exchange
67,292,Emil Buckendorf,Emil Buckendorf's First Brother,Directed,1,107,Knows
67,293,Emil Buckendorf,Emil Buckendorf's Second Brother,Directed,1,107,Knows
67,294,Emil Buckendorf,Emil Buckendorf's Third Brother,Directed,1,107,Knows
67,298,Emil Buckendorf,English Bill,Directed,1,107,Knows
67,430,Emil Buckendorf,Henri Peace,Directed,1,107,Knows
67,279,Emil Buckendorf,Joseph J. Coutts,Directed,1,107,Knows
67,431,Emil Buckendorf,Lafayette Peace,Directed,1,107,Knows
67,289,Emil Buckendorf,Reginald Bull,Directed,1,107,Exchange
279,67,Joseph J. Coutts,Emil Buckendorf,Directed,1,107,Knows
279,292,Joseph J. Coutts,Emil Buckendorf's First Brother,Directed,1,107,Knows
279,293,Joseph J. Coutts,Emil Buckendorf's Second Brother,Directed,1,107,Knows
279,294,Joseph J. Coutts,Emil Buckendorf's Third Brother,Directed,1,107,Knows
279,298,Joseph J. Coutts,English Bill,Directed,1,107,Knows
279,430,Joseph J. Coutts,Henri Peace,Directed,1,107,Exchange
279,431,Joseph J. Coutts,Lafayette Peace,Directed,1,107,Knows
279,289,Joseph J. Coutts,Reginald Bull,Directed,1,107,Exchange
284,289,St. Anthony,Reginald Bull,Directed,1,107,Knows
289,67,Reginald Bull,Emil Buckendorf,Directed,1,107,Exchange
289,292,Reginald Bull,Emil Buckendorf's First Brother,Directed,1,107,Exchange
289,293,Reginald Bull,Emil Buckendorf's Second Brother,Directed,1,107,Exchange
289,294,Reginald Bull,Emil Buckendorf's Third Brother,Directed,1,107,Exchange
289,298,Reginald Bull,English Bill,Directed,1,107,Exchange
289,432,Reginald Bull,Ginimoshe,Directed,1,107,Knows
289,430,Reginald Bull,Henri Peace,Directed,1,107,Exchange
289,279,Reginald Bull,Joseph J. Coutts,Directed,1,107,Exchange
289,431,Reginald Bull,Lafayette Peace,Directed,1,107,Exchange
289,284,Reginald Bull,St. Anthony,Directed,1,107,Knows
292,67,Emil Buckendorf's First Brother,Emil Buckendorf,Directed,1,107,Knows
292,293,Emil Buckendorf's First Brother,Emil Buckendorf's Second Brother,Directed,1,107,Knows
292,298,Emil Buckendorf's First Brother,English Bill,Directed,1,107,Knows
292,430,Emil Buckendorf's First Brother,Henri Peace,Directed,1,107,Knows
292,279,Emil Buckendorf's First Brother,Joseph J. Coutts,Directed,1,107,Knows
292,431,Emil Buckendorf's First Brother,Lafayette Peace,Directed,1,107,Knows
292,289,Emil Buckendorf's First Brother,Reginald Bull,Directed,1,107,Exchange
293,67,Emil Buckendorf's Second Brother,Emil Buckendorf,Directed,1,107,Knows
293,292,Emil Buckendorf's Second Brother,Emil Buckendorf's First Brother,Directed,1,107,Knows
293,294,Emil Buckendorf's Second Brother,Emil Buckendorf's Third Brother,Directed,1,107,Knows
293,298,Emil Buckendorf's Second Brother,English Bill,Directed,1,107,Knows
293,430,Emil Buckendorf's Second Brother,Henri Peace,Directed,1,107,Knows
293,279,Emil Buckendorf's Second Brother,Joseph J. Coutts,Directed,1,107,Knows
293,431,Emil Buckendorf's Second Brother,Lafayette Peace,Directed,1,107,Knows
293,289,Emil Buckendorf's Second Brother,Reginald Bull,Directed,1,107,Exchange
294,67,Emil Buckendorf's Third Brother,Emil Buckendorf,Directed,1,107,Knows
294,293,Emil Buckendorf's Third Brother,Emil Buckendorf's Second Brother,Directed,1,107,Knows
294,298,Emil Buckendorf's Third Brother,English Bill,Directed,1,107,Knows
294,430,Emil Buckendorf's Third Brother,Henri Peace,Directed,1,107,Knows
294,279,Emil Buckendorf's Third Brother,Joseph J. Coutts,Directed,1,107,Knows
294,431,Emil Buckendorf's Third Brother,Lafayette Peace,Directed,1,107,Knows
294,289,Emil Buckendorf's Third Brother,Reginald Bull,Directed,1,107,Exchange
298,67,English Bill,Emil Buckendorf,Directed,1,107,Knows
298,292,English Bill,Emil Buckendorf's First Brother,Directed,1,107,Knows
298,293,English Bill,Emil Buckendorf's Second Brother,Directed,1,107,Knows
298,294,English Bill,Emil Buckendorf's Third Brother,Directed,1,107,Knows
298,430,English Bill,Henri Peace,Directed,1,107,Knows
298,279,English Bill,Joseph J. Coutts,Directed,1,107,Knows
298,431,English Bill,Lafayette Peace,Directed,1,107,Knows
298,289,English Bill,Reginald Bull,Directed,1,107,Exchange
430,433,Henri Peace,"""local doctor"" (Ginimoshe assisted)",Directed,1,107,Knows
430,67,Henri Peace,Emil Buckendorf,Directed,1,107,Knows
430,292,Henri Peace,Emil Buckendorf's First Brother,Directed,1,107,Knows
430,293,Henri Peace,Emil Buckendorf's Second Brother,Directed,1,107,Knows
430,294,Henri Peace,Emil Buckendorf's Third Brother,Directed,1,107,Knows
430,298,Henri Peace,English Bill,Directed,1,107,Knows
430,432,Henri Peace,Ginimoshe,Directed,1,107,Knows
430,279,Henri Peace,Joseph J. Coutts,Directed,1,107,Exchange
430,431,Henri Peace,Lafayette Peace,Directed,1,107,Knows
430,289,Henri Peace,Reginald Bull,Directed,1,107,Exchange
431,433,Lafayette Peace,"""local doctor"" (Ginimoshe assisted)",Directed,1,107,Knows
431,67,Lafayette Peace,Emil Buckendorf,Directed,1,107,Knows
431,292,Lafayette Peace,Emil Buckendorf's First Brother,Directed,1,107,Knows
431,293,Lafayette Peace,Emil Buckendorf's Second Brother,Directed,1,107,Knows
431,294,Lafayette Peace,Emil Buckendorf's Third Brother,Directed,1,107,Knows
431,298,Lafayette Peace,English Bill,Directed,1,107,Knows
431,432,Lafayette Peace,Ginimoshe,Directed,1,107,Knows
431,430,Lafayette Peace,Henri Peace,Directed,1,107,Knows
431,279,Lafayette Peace,Joseph J. Coutts,Directed,1,107,Knows
431,289,Lafayette Peace,Reginald Bull,Directed,1,107,Exchange
432,433,Ginimoshe,"""local doctor"" (Ginimoshe assisted)",Directed,1,107,Knows
432,430,Ginimoshe,Henri Peace,Directed,1,107,Knows
432,431,Ginimoshe,Lafayette Peace,Directed,1,107,Knows
432,289,Ginimoshe,Reginald Bull,Directed,1,107,Knows
433,432,"""local doctor"" (Ginimoshe assisted)",Ginimoshe,Directed,1,107,Knows
433,430,"""local doctor"" (Ginimoshe assisted)",Henri Peace,Directed,1,107,Knows
433,431,"""local doctor"" (Ginimoshe assisted)",Lafayette Peace,Directed,1,107,Knows
67,351,Emil Buckendorf,B.J. Bolt,Directed,1,108,Knows
67,292,Emil Buckendorf,Emil Buckendorf's First Brother,Directed,1,108,Knows
67,293,Emil Buckendorf,Emil Buckendorf's Second Brother,Directed,1,108,Knows
67,294,Emil Buckendorf,Emil Buckendorf's Third Brother,Directed,1,108,Knows
67,298,Emil Buckendorf,English Bill,Directed,1,108,Knows
67,430,Emil Buckendorf,Henri Peace,Directed,1,108,Knows
67,279,Emil Buckendorf,Joseph J. Coutts,Directed,1,108,Knows
67,431,Emil Buckendorf,Lafayette Peace,Directed,1,108,Knows
67,289,Emil Buckendorf,Reginald Bull,Directed,1,108,Exchange
279,351,Joseph J. Coutts,B.J. Bolt,Directed,1,108,Knows
279,67,Joseph J. Coutts,Emil Buckendorf,Directed,1,108,Knows
279,292,Joseph J. Coutts,Emil Buckendorf's First Brother,Directed,1,108,Knows
